Effective Atmospheric Angular Momentum Functions (AAM)

File name                    : ESMGFZ_AAM_v1.0_03h_2021.asc
File contents                : effective angular momentum functions from atmospheric mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2022-01-01
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2021, 00:00 UTC until 31.12.2021, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               -1.991162615023533e-13  -3.333353491031771e-13  -1.943277061004136e-14  -9.203219554984803e-10  -1.496376584857922e-08   2.734436408977633e-08
 
Data Source                  : 3h ECMWF operational analysis wind and surface pressure
Horizontal domain            : global
Horizontal resolution        : 0.5 x 0.5 degree (regular grid) 
Correction                   : Atm. surface pressure tides are subtracted, inverted barometer correction over ocean applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          AAM mass term                                                           AAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2021 01 01 00 59215.0	 -5.300688520610996e-08  -2.957799575983714e-07   4.400638709604291e-11   1.638137518139887e-07   5.011622520487552e-09   6.037706472628598e-10
2021 01 01 03 59215.125	 -5.773189053639088e-08  -2.874647936213680e-07   1.976779422631425e-11   1.445902627786243e-07  -2.596107676253785e-08   5.605424400092081e-10
2021 01 01 06 59215.250	 -6.114672066667778e-08  -2.853039429554138e-07  -1.983178086616958e-11   1.354281632032903e-07  -8.374308663772408e-09   4.868187135318209e-10
2021 01 01 09 59215.375	 -6.394772377997398e-08  -2.890563183522080e-07  -2.139960102675644e-11   1.554037564732350e-07  -1.874508774657515e-08   4.016546904714981e-10
2021 01 01 12 59215.500	 -6.288844297762146e-08  -2.936696036062541e-07  -2.167159828261059e-11   1.943558542622349e-07  -9.579217392601229e-09   3.327094610221895e-10
2021 01 01 15 59215.625	 -6.596607364379465e-08  -2.961253080947388e-07  -1.721844529865509e-11   1.975435621786328e-07  -4.366911043300305e-08   3.176373997588108e-10
2021 01 01 18 59215.750	 -6.986584955502916e-08  -3.087311861796355e-07  -1.911384294680457e-11   2.281093376356481e-07  -6.546508173977993e-08   3.211920517389281e-10
2021 01 01 21 59215.875	 -7.736968972270476e-08  -3.245137365209014e-07   9.201372062764670e-12   2.496037706137536e-07  -1.102217741521701e-07   3.321444122437709e-10
2021 01 02 00 59216.0	 -8.313425601727351e-08  -3.373132050810318e-07   2.766503412285297e-11   2.372545923406301e-07  -1.526014801586297e-07   3.611455881645203e-10
2021 01 02 03 59216.125	 -8.887014162411867e-08  -3.549733613557593e-07   2.626644483992274e-11   1.603346946878400e-07  -1.580421985440271e-07   3.215323144636692e-10
2021 01 02 06 59216.250	 -9.457134697213190e-08  -3.706073056214802e-07   1.628599143887763e-11   1.105706236346137e-07  -1.125031899710697e-07   2.600212643817009e-10
2021 01 02 09 59216.375	 -9.788069146930037e-08  -3.843927581764575e-07   3.635418026685288e-11   7.642356370670117e-08  -9.590936729732937e-08   2.214611988116696e-10
2021 01 02 12 59216.500	 -9.551297481578597e-08  -3.919895267785861e-07   3.277672250443050e-11   8.324862079153654e-08  -6.955465906483370e-08   1.982440391820678e-10
2021 01 02 15 59216.625	 -1.005421569718347e-07  -3.932685525319667e-07   4.747966938522980e-11   6.982386350431195e-08  -5.630064109386521e-08   1.708080537660883e-10
2021 01 02 18 59216.750	 -1.047093347699461e-07  -4.024252393590074e-07   5.421959980887270e-11   9.483429154344207e-08  -4.073600900990338e-08   1.740163772931385e-10
2021 01 02 21 59216.875	 -1.106197323683441e-07  -4.071511434144831e-07   7.060942349536086e-11   1.318541957214490e-07  -5.400087551110537e-08   2.315795382160404e-10
2021 01 03 00 59217.0	 -1.111214004606386e-07  -4.093755342954913e-07   9.234396641790580e-11   1.327181190905288e-07  -7.954174306001131e-08   2.607934932198786e-10
2021 01 03 03 59217.125	 -1.172855606337503e-07  -4.180611212698106e-07   8.766309841429070e-11   9.907348883157374e-08  -1.088617581974302e-07   1.885770548028299e-10
2021 01 03 06 59217.250	 -1.192471027806520e-07  -4.263644524494598e-07   6.704041498350538e-11   7.234163499588836e-08  -1.064097184497018e-07   1.243504448274196e-10
2021 01 03 09 59217.375	 -1.218376964979509e-07  -4.397775360403516e-07   6.585700242246140e-11   6.208670496999508e-08  -1.293899056219848e-07   9.525424233503773e-11
2021 01 03 12 59217.500	 -1.192857027412051e-07  -4.460775100130099e-07   3.636811725285095e-11   7.234033903599462e-08  -1.434982310081215e-07   3.331338560652961e-11
2021 01 03 15 59217.625	 -1.252010202264171e-07  -4.504085666751014e-07   2.902609747420070e-11   3.205689588090734e-08  -1.560833672736413e-07   1.836542904511834e-11
2021 01 03 18 59217.750	 -1.226007580936653e-07  -4.576009892538312e-07   3.322253579024018e-12   1.845709709785227e-08  -1.491239891729198e-07   3.802977069752019e-11
2021 01 03 21 59217.875	 -1.210941857618197e-07  -4.598962716527604e-07  -3.710169801271278e-11  -2.664503549997943e-09  -1.576616260419523e-07   9.462923710888014e-11
