Effective Atmospheric Angular Momentum Functions (AAM)

File name                    : ESMGFZ_AAM_v1.0_03h_2018.asc
File contents                : effective angular momentum functions from atmospheric mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2019-01-01
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2018, 00:00 UTC until 31.12.2018, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               -1.991162615023533e-13  -3.333353491031771e-13  -1.943277061004136e-14  -9.203219554984803e-10  -1.496376584857922e-08   2.734436408977633e-08
 
Data Source                  : 3h ECMWF operational analysis wind and surface pressure
Horizontal domain            : global
Horizontal resolution        : 0.5 x 0.5 degree (regular grid) 
Correction                   : Atm. surface pressure tides are subtracted, inverted barometer correction over ocean applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          AAM mass term                                                           AAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2018 01 01 00 58119.0	  1.337596245774383e-08  -6.169410484693930e-08  -6.402652876820917e-10  -2.980383884186176e-08  -8.098037948678396e-08   1.491937388292540e-09
2018 01 01 03 58119.125	  1.371525310769246e-08  -6.014369595690591e-08  -6.421217431896986e-10  -4.970373674689541e-08  -5.225421355292217e-08   1.382772564031901e-09
2018 01 01 06 58119.250	  1.898672649684865e-08  -5.411767310869778e-08  -6.280160096783784e-10  -4.211959825334773e-08  -8.527717653302249e-09   1.261954540745738e-09
2018 01 01 09 58119.375	  1.946188639378247e-08  -5.049643632767930e-08  -6.041631570015347e-10  -5.621045770124167e-09   8.017180905575725e-09   1.188864642932680e-09
2018 01 01 12 58119.500	  2.194363696534403e-08  -5.454792871110189e-08  -5.874022229921381e-10   5.161931491429506e-08  -3.468549110384720e-09   1.140348920206559e-09
2018 01 01 15 58119.625	  2.450309197168701e-08  -5.652324863143407e-08  -5.952113992555902e-10   2.281221444275446e-08  -3.145597517665890e-08   1.059798353035338e-09
2018 01 01 18 58119.750	  2.710525065763699e-08  -5.523515203652819e-08  -6.053596583481737e-10  -9.363756261461191e-09  -4.656818952357882e-08   9.624507897923402e-10
2018 01 01 21 58119.875	  2.454091928419871e-08  -5.622578484286458e-08  -6.006521509926649e-10  -9.401028676334550e-09  -7.739283273063996e-08   9.206186503898408e-10
2018 01 02 00 58120.0	  2.111495227423244e-08  -5.505386414582067e-08  -6.030464599543521e-10  -1.891066517751295e-08  -8.719694063951499e-08   9.241972299134306e-10
2018 01 02 03 58120.125	  1.715887861910868e-08  -6.362964936423140e-08  -6.004062702572708e-10  -2.742329164195877e-08  -7.690666875639510e-08   8.188110726536107e-10
2018 01 02 06 58120.250	  1.643594267004805e-08  -6.515463718188095e-08  -5.986896818223094e-10  -2.156149671220998e-08  -6.984111186896147e-08   6.874556752857486e-10
2018 01 02 09 58120.375	  1.639143344584424e-08  -6.524474934538409e-08  -6.092171066671282e-10  -6.977761068470542e-08  -8.496799538747372e-08   6.493448328011181e-10
2018 01 02 12 58120.500	  1.316431188591487e-08  -6.860408270161150e-08  -6.155911993048269e-10  -7.255022487501202e-08  -7.679198288781928e-08   6.434700704779410e-10
2018 01 02 15 58120.625	  4.502283049920766e-09  -7.646928478138221e-08  -6.245454694613550e-10  -5.619379714291606e-08  -1.902578306024346e-08   5.464225921683196e-10
2018 01 02 18 58120.750	  4.617499288506518e-09  -7.789231549692694e-08  -6.325043692555281e-10  -6.330823787169954e-09   1.853002695523353e-08   4.587603996155801e-10
2018 01 02 21 58120.875	  6.821516938710004e-09  -7.638743210638738e-08  -6.338987477253556e-10   8.633281516560689e-09  -1.273332147293638e-08   5.384119173159692e-10
2018 01 03 00 58121.0	  6.500312211180414e-09  -7.128464231557706e-08  -6.158951772116567e-10   2.785850722831637e-08  -4.661478222764399e-08   6.564768840378106e-10
2018 01 03 03 58121.125	  2.647709896568742e-09  -6.688295058094101e-08  -5.827906210532377e-10   4.880253223904786e-08  -5.505901957854378e-08   5.961064808731888e-10
2018 01 03 06 58121.250	  4.308623325793348e-09  -5.696144893892762e-08  -5.576575163818079e-10   6.259088681681771e-08  -5.176235169564033e-08   5.550419337698296e-10
2018 01 03 09 58121.375	  5.196259392819722e-09  -4.851327925969301e-08  -5.338678393239451e-10   1.865635255620026e-08  -8.890873805176959e-08   6.097309116305685e-10
2018 01 03 12 58121.500	  2.933651905037534e-09  -3.476996743796635e-08  -5.092325482230960e-10   2.076380575734310e-08  -1.133844413349398e-07   6.548251384503695e-10
2018 01 03 15 58121.625	 -4.071408887314840e-09  -2.920182936658280e-08  -4.870720607419126e-10  -6.300907344755023e-09  -9.537698426870097e-08   6.174446688313607e-10
2018 01 03 18 58121.750	 -1.022679368031826e-08  -2.705657401827778e-08  -4.653346175151823e-10   1.357257114830801e-09  -3.695788077737252e-08   6.097068562434106e-10
2018 01 03 21 58121.875	 -1.240676404058463e-08  -2.476260840200552e-08  -4.386319716975014e-10   2.114387147545318e-08  -2.230724877543803e-08   7.370847453412079e-10
2018 01 04 00 58122.0	 -1.050321630097886e-08  -1.112032219748136e-08  -4.167053047245852e-10   4.474759344465665e-08  -2.782779605333099e-08   8.355350014829188e-10
2018 01 04 03 58122.125	 -1.247611615259103e-08  -2.731708969500735e-09  -4.032989573658985e-10   4.336155977998196e-08  -3.429004430489581e-08   7.516228559887202e-10
2018 01 04 06 58122.250	 -1.161344272389303e-08   3.010646763705698e-09  -4.071435393393824e-10   4.856537577748949e-08   6.105523403115786e-09   7.218863771360909e-10
2018 01 04 09 58122.375	 -1.267328761513562e-08  -2.778675386438737e-10  -4.159624945525392e-10   3.061482527805652e-08   2.488973709868229e-08   6.757663799471506e-10
2018 01 04 12 58122.500	 -1.314669605604267e-08   6.378613807559408e-09  -4.137570048882267e-10   4.354993918579495e-08   2.745093026778029e-08   5.581930673829494e-10
2018 01 04 15 58122.625	 -1.340492172806206e-08   1.236029736920093e-08  -4.193147335908029e-10   3.149332433051129e-08   4.167761440630737e-08   4.306408288505877e-10
2018 01 04 18 58122.750	 -1.117962235840797e-08   1.471820380455331e-08  -4.376080034137536e-10   4.659683975532393e-08   9.946491287567769e-08   3.458696263560192e-10
2018 01 04 21 58122.875	 -1.340640500150070e-08   1.682164083078136e-08  -4.591824591524228e-10   6.140313059984783e-08   1.305190681827385e-07   3.625330263792179e-10
2018 01 05 00 58123.0	 -7.293259405054928e-09   2.371049077143922e-08  -4.416961853393886e-10   7.676967859261828e-08   1.504263442378794e-07   3.240963548616683e-10
2018 01 05 03 58123.125	 -6.461274583864070e-09   2.353564384608312e-08  -4.351139354411434e-10   1.292070016664159e-07   1.504442374220774e-07   1.103075529670309e-10
2018 01 05 06 58123.250	 -2.836861369718228e-09   2.263391145695236e-08  -4.357737229003310e-10   1.857981176831975e-07   1.311523992115039e-07  -5.669660961650171e-11
2018 01 05 09 58123.375	 -2.241000666508657e-09   1.522907460985343e-08  -4.401379115504368e-10   1.898128358936696e-07   1.000161882360301e-07  -1.516074539625707e-10
2018 01 05 12 58123.500	 -2.648569648852105e-09   1.018321433063973e-08  -4.296354451816327e-10   1.955012133346153e-07   8.671194375225866e-08  -3.029822009461594e-10
2018 01 05 15 58123.625	 -9.945389770711158e-09   5.353943649599830e-09  -4.162685334223683e-10   1.889922981208502e-07   3.486046442224450e-08  -5.206799148676921e-10
2018 01 05 18 58123.750	 -1.061937154919529e-08   1.453911541006755e-09  -4.094094424810308e-10   1.644096440413188e-07  -1.687256303292425e-08  -6.922376822519220e-10
2018 01 05 21 58123.875	 -1.694185999442403e-08  -2.831752102494370e-09  -4.010475367856278e-10   1.378152941771211e-07  -1.245961858857999e-08  -6.894618944470807e-10
2018 01 06 00 58124.0	 -2.006792664849409e-08  -8.438454018951327e-09  -3.598102192265225e-10   1.167245237352112e-07   1.440371076547456e-08  -7.194915039507610e-10
2018 01 06 03 58124.125	 -2.521164478154013e-08  -1.833561394563144e-08  -3.260460869947650e-10   1.108577125381691e-07   2.348559410301451e-09  -9.824922127732600e-10
2018 01 06 06 58124.250	 -2.262956171296342e-08  -2.184444109335595e-08  -3.025324216783484e-10   9.142509596479480e-08  -2.173330505160313e-08  -1.191952293790161e-09
2018 01 06 09 58124.375	 -2.497511418029020e-08  -3.272780095382323e-08  -2.713732205288996e-10   5.491327563282361e-08  -3.331272136367929e-08  -1.338466118554339e-09
2018 01 06 12 58124.500	 -3.262218765853943e-08  -4.794988499327473e-08  -2.424273458557333e-10   6.125128230744838e-08  -1.841966896079015e-08  -1.509071263149661e-09
2018 01 06 15 58124.625	 -4.416695575387423e-08  -6.252275502701573e-08  -2.360070243788945e-10   5.256539822499571e-08  -3.250389043178053e-08  -1.704320131670930e-09
2018 01 06 18 58124.750	 -4.819943737528700e-08  -7.113910208896166e-08  -2.569661909431659e-10   2.816100019546174e-08  -6.130522770436293e-08  -1.847841331682730e-09
2018 01 06 21 58124.875	 -5.321479269185720e-08  -8.676939407763258e-08  -2.570085422833379e-10  -1.426794120811214e-08  -3.507414895414944e-08  -1.908341012691540e-09
2018 01 07 00 58125.0	 -5.798548946163655e-08  -9.854972243739466e-08  -2.546666139572685e-10  -2.336768172799396e-08   4.968814825839715e-09  -1.996560781530940e-09
2018 01 07 03 58125.125	 -6.477564702615501e-08  -1.154324501136567e-07  -2.609548049129723e-10   1.216290011370270e-08   1.456537810344148e-08  -2.137581217581580e-09
2018 01 07 06 58125.250	 -6.396782661619807e-08  -1.303467853186862e-07  -2.818781215649259e-10   3.584864254334569e-08   9.814896810669908e-09  -2.242763698254730e-09
2018 01 07 09 58125.375	 -6.606285336419833e-08  -1.447304491267663e-07  -2.976624951450512e-10   7.865770232667897e-10   4.691067605752861e-09  -2.437944055147682e-09
2018 01 07 12 58125.500	 -7.037086563316606e-08  -1.602268810313597e-07  -3.121776133017016e-10   2.816667772864894e-10  -5.682038284368922e-11  -2.655778940851332e-09
2018 01 07 15 58125.625	 -7.601096348660726e-08  -1.729782144535133e-07  -3.255278993422194e-10  -2.333157194521063e-08  -1.716367748899846e-08  -2.760711418447641e-09
2018 01 07 18 58125.750	 -7.590901325697483e-08  -1.797201112475281e-07  -3.384278409483391e-10  -3.049738164668257e-08  -2.303447873493548e-08  -2.806711639210231e-09
2018 01 07 21 58125.875	 -7.924971888237191e-08  -1.852817317984403e-07  -3.274220400734661e-10  -3.765848237944856e-08  -2.527468676365134e-08  -2.812512303335839e-09
2018 01 08 00 58126.0	 -7.840090932508225e-08  -1.856240031180255e-07  -3.269043403827139e-10  -7.279294439460061e-08  -8.348330379627130e-09  -2.847145675028060e-09
2018 01 08 03 58126.125	 -8.474983310621014e-08  -1.903587804256729e-07  -3.346913404901956e-10  -6.476726297572978e-08   2.447588711267342e-08  -2.947626666902131e-09
2018 01 08 06 58126.250	 -8.624791564387793e-08  -1.961931373768658e-07  -3.554576990506769e-10  -3.113506887654968e-08   7.623262096090310e-08  -2.992933939012441e-09
2018 01 08 09 58126.375	 -8.779222890317425e-08  -2.048281915455348e-07  -3.722553916086358e-10  -5.198768574138567e-10   9.548598510818806e-08  -3.052774270614991e-09
2018 01 08 12 58126.500	 -8.862913589720393e-08  -2.051287889018514e-07  -3.757617816613290e-10   4.828596218610671e-08   1.017697478366991e-07  -3.168175955792201e-09
2018 01 08 15 58126.625	 -9.486174911815269e-08  -2.027736391582750e-07  -3.667281571841118e-10   4.837785165545855e-08   9.407787700768935e-08  -3.242819295164840e-09
2018 01 08 18 58126.750	 -9.828899500415943e-08  -2.008837506018449e-07  -3.786748756178467e-10   5.567444014157029e-08   1.074481265231460e-07  -3.250440722182191e-09
2018 01 08 21 58126.875	 -1.022325092029706e-07  -1.998299223807516e-07  -3.740170316741764e-10   9.686574560133005e-08   1.064141103214624e-07  -3.268878343643671e-09
2018 01 09 00 58127.0	 -9.957044079195175e-08  -1.931948188342057e-07  -3.580704142198664e-10   1.195790806378809e-07   1.100981220682325e-07  -3.311166254972411e-09
2018 01 09 03 58127.125	 -1.028538490419220e-07  -1.945178736462767e-07  -3.528693873178748e-10   1.487852512689439e-07   9.629720989825504e-08  -3.352072478133402e-09
2018 01 09 06 58127.250	 -9.735099158535031e-08  -1.946261193075771e-07  -3.752514425811467e-10   1.785976705619959e-07   8.830806016914036e-08  -3.338964653340232e-09
2018 01 09 09 58127.375	 -9.228326485160027e-08  -1.979688422666806e-07  -3.466433681875163e-10   2.004785200074377e-07   8.543360113075063e-08  -3.380410772068781e-09
2018 01 09 12 58127.500	 -8.994998431576011e-08  -1.944993677543815e-07  -3.242751663211438e-10   2.321728768382889e-07   7.426227224784115e-08  -3.448204561377152e-09
2018 01 09 15 58127.625	 -9.079609522786992e-08  -1.924780285035722e-07  -3.168928989699967e-10   1.914285619296418e-07   1.707259982117418e-08  -3.420352061201042e-09
2018 01 09 18 58127.750	 -8.847794768656525e-08  -1.968500559199339e-07  -3.214650665898691e-10   1.449060851094357e-07  -4.247663025356349e-09  -3.363828578592332e-09
2018 01 09 21 58127.875	 -8.920387366384641e-08  -2.025948145567524e-07  -2.890521609646863e-10   1.526110525360362e-07  -6.206715613160400e-09  -3.278166779598872e-09
2018 01 10 00 58128.0	 -8.582895797673234e-08  -1.970337896341286e-07  -2.481000170733326e-10   1.398217405827680e-07   8.832021145418287e-09  -3.198886510050992e-09
2018 01 10 03 58128.125	 -8.345324802605764e-08  -1.963453549848743e-07  -2.451141129734608e-10   1.089302917319688e-07  -9.311101031686608e-09  -3.218718415206571e-09
2018 01 10 06 58128.250	 -7.527168495891575e-08  -1.963337347021189e-07  -2.576932616399161e-10   9.089680646449705e-08   3.777168709641821e-09  -3.207205244564352e-09
2018 01 10 09 58128.375	 -6.929500895038989e-08  -2.028928777739297e-07  -2.367037184196987e-10   1.058367253647084e-07  -6.937196535049399e-10  -3.190674797200921e-09
2018 01 10 12 58128.500	 -6.306948588033576e-08  -2.029109080075332e-07  -2.257257860411000e-10   1.335679198602215e-07  -3.335645459593840e-09  -3.202057303155821e-09
2018 01 10 15 58128.625	 -6.056962740762607e-08  -2.008106238903033e-07  -2.309989958079671e-10   1.018304381422414e-07  -3.066362665961998e-08  -3.189229731036212e-09
2018 01 10 18 58128.750	 -5.649917039955944e-08  -2.005053401905310e-07  -2.459908847850784e-10   7.958674415109181e-08  -3.081904221287020e-08  -3.181416210261451e-09
2018 01 10 21 58128.875	 -5.432988682954696e-08  -2.002645161471493e-07  -2.356788552565484e-10   6.605458876428334e-08  -5.072990362375730e-08  -3.154053761387199e-09
2018 01 11 00 58129.0	 -4.703261396916881e-08  -1.928412624885337e-07  -2.358106567232736e-10   3.945719430839128e-08  -4.285390256466823e-08  -3.104521510191909e-09
2018 01 11 03 58129.125	 -4.567153955295304e-08  -1.876546238430088e-07  -2.390501487828052e-10  -1.783573589675031e-09  -2.407133171160413e-08  -3.121601894848852e-09
2018 01 11 06 58129.250	 -4.173959019643718e-08  -1.815108572697841e-07  -2.507212051387894e-10  -1.402376102711474e-08   2.074189071993654e-08  -3.127997885456611e-09
2018 01 11 09 58129.375	 -4.121685033896283e-08  -1.734078412877981e-07  -2.533792786913262e-10   5.894814805043693e-09   4.057798641239484e-08  -3.101536969150929e-09
2018 01 11 12 58129.500	 -4.325185226897304e-08  -1.618604071774542e-07  -2.528000151225947e-10   5.214843890691693e-08   4.952857415322992e-08  -3.071482527984461e-09
2018 01 11 15 58129.625	 -5.174756464088445e-08  -1.516245718408679e-07  -2.648200139002032e-10   4.169334948483711e-08   1.374156539667620e-08  -3.099044730752619e-09
2018 01 11 18 58129.750	 -5.452306874338956e-08  -1.440200608983655e-07  -2.899317441253985e-10   3.813235075543497e-08   2.071996115719061e-09  -3.087957837742651e-09
2018 01 11 21 58129.875	 -6.225174195063686e-08  -1.411459162567119e-07  -2.899951668255543e-10   3.640438885752185e-08  -8.600583081415137e-09  -3.023338525335090e-09
2018 01 12 00 58130.0	 -6.929287231269540e-08  -1.308099197493974e-07  -2.951411101328974e-10   1.154536676467925e-08  -1.264485348416897e-08  -2.973056359854881e-09
2018 01 12 03 58130.125	 -7.693755019972145e-08  -1.324803434502926e-07  -3.292794250808991e-10  -5.535035803245837e-09   2.343461975170409e-08  -2.998492400524922e-09
2018 01 12 06 58130.250	 -7.735025539356387e-08  -1.318906393122979e-07  -3.617405208839062e-10   3.123491633197980e-08   7.431445444342572e-08  -3.034058052329442e-09
2018 01 12 09 58130.375	 -8.182938040209449e-08  -1.296819936630226e-07  -3.636901017832324e-10   1.043914753419507e-08   6.575417769234103e-08  -3.048565530446952e-09
2018 01 12 12 58130.500	 -8.531065754815655e-08  -1.261551309555001e-07  -3.671090551364659e-10  -6.394657399203013e-09   4.668206945122031e-08  -3.040191268928730e-09
2018 01 12 15 58130.625	 -9.275982620299844e-08  -1.201439563109083e-07  -3.892395337153012e-10  -3.411503082081388e-08   6.014374953880309e-08  -3.088676420689271e-09
2018 01 12 18 58130.750	 -9.391131047054975e-08  -1.101309306155196e-07  -4.062672202325587e-10  -2.992722774857060e-08   8.345714549910940e-08  -3.144281047927799e-09
2018 01 12 21 58130.875	 -1.014906357499280e-07  -9.624166572157224e-08  -3.950880101689641e-10  -7.155136483860477e-08   8.900580803527243e-08  -3.115430466673262e-09
2018 01 13 00 58131.0	 -1.045391708333810e-07  -8.183335442571127e-08  -3.688857994734854e-10  -1.261527751042046e-07   9.322359318036343e-08  -3.081348312682872e-09
2018 01 13 03 58131.125	 -1.090104055136636e-07  -7.534456365918435e-08  -3.607931190606265e-10  -1.251092514750686e-07   1.650230567367125e-07  -3.140741721164339e-09
2018 01 13 06 58131.250	 -1.069536806314545e-07  -6.837233824707336e-08  -3.219639365586702e-10  -6.390969575253926e-08   2.107120082659369e-07  -3.210692793325750e-09
2018 01 13 09 58131.375	 -1.084932683733868e-07  -5.678406217930498e-08  -2.694510070196508e-10  -1.010924975911420e-07   1.831697431203245e-07  -3.276468472521402e-09
2018 01 13 12 58131.500	 -1.125353819931921e-07  -4.419539110436180e-08  -2.260617219157045e-10  -1.432051766731936e-07   1.348135720067089e-07  -3.316081278739889e-09
2018 01 13 15 58131.625	 -1.211666281242439e-07  -4.157565439555166e-08  -1.959191687137072e-10  -1.340268415867014e-07   1.555431045575763e-07  -3.348595840421302e-09
2018 01 13 18 58131.750	 -1.256343142867603e-07  -3.483715583609305e-08  -1.852597756241056e-10  -8.157410004813120e-08   1.490859999793076e-07  -3.376633886264982e-09
2018 01 13 21 58131.875	 -1.302261670721168e-07  -2.483186221898770e-08  -1.623246994143396e-10  -1.337431460640773e-07   1.546795681076770e-07  -3.330599307893161e-09
2018 01 14 00 58132.0	 -1.367847719784658e-07  -1.760285235804609e-08  -1.351045894245159e-10  -1.863923499272693e-07   1.598870321839748e-07  -3.304381538471610e-09
2018 01 14 03 58132.125	 -1.469942565628085e-07  -1.571175503756218e-08  -1.161720451798846e-10  -1.196630946010803e-07   2.111552197279904e-07  -3.374463188842422e-09
2018 01 14 06 58132.250	 -1.479948703063869e-07  -7.190818001061248e-09  -1.176880641083182e-10  -1.636571449131475e-08   1.849597217529739e-07  -3.429807719722631e-09
2018 01 14 09 58132.375	 -1.501166585835336e-07  -3.082813341086382e-09  -1.162845489832482e-10  -4.970419820310659e-09   1.230792963533700e-07  -3.434660020577281e-09
2018 01 14 12 58132.500	 -1.564428655825207e-07   3.424229569306717e-09  -1.291398115784448e-10   2.931666708770203e-09   5.409818255787912e-08  -3.447534054846862e-09
2018 01 14 15 58132.625	 -1.634718729697448e-07   4.252194131873631e-09  -1.203990534867032e-10  -1.745195754854502e-08   1.824880686148138e-08  -3.561332021796432e-09
2018 01 14 18 58132.750	 -1.662348029179406e-07   1.004745820552328e-08  -1.158630626567558e-10  -2.764038592968446e-08   5.909768910677681e-09  -3.638572440291620e-09
2018 01 14 21 58132.875	 -1.699848351131686e-07   1.575370089197400e-08  -9.976451325263025e-11  -7.364411669447319e-08   3.046092193935817e-08  -3.535853229766871e-09
2018 01 15 00 58133.0	 -1.679069085433765e-07   2.844777385766451e-08  -5.927453050107113e-11  -1.176161017551839e-07   7.014140315470702e-08  -3.458431801988951e-09
2018 01 15 03 58133.125	 -1.665773859547972e-07   3.723982171319109e-08  -4.634071657851772e-11  -1.136674308453554e-07   1.022068844534257e-07  -3.616064729249841e-09
2018 01 15 06 58133.250	 -1.608767462695802e-07   4.554998644878834e-08  -3.768483228866315e-11  -7.463573647293074e-08   1.381403701926508e-07  -3.736713501878880e-09
2018 01 15 09 58133.375	 -1.572650680007611e-07   5.048960381595647e-08  -2.642432917430582e-11  -2.126912730387771e-08   1.491332637228824e-07  -3.815642954745241e-09
2018 01 15 12 58133.500	 -1.487685732442880e-07   5.769885808887772e-08  -7.531407790739919e-12   4.698101662929714e-08   1.315158348095550e-07  -3.917486031003160e-09
2018 01 15 15 58133.625	 -1.402276121430161e-07   6.336197667799214e-08   3.136864071114376e-11   4.621752923592512e-08   6.919823086951217e-08  -3.919071761446670e-09
2018 01 15 18 58133.750	 -1.289911193328393e-07   6.814651231768565e-08   4.939585726378804e-11   4.053950049192813e-08   3.434595776900753e-08  -3.883288553816080e-09
2018 01 15 21 58133.875	 -1.245869604940329e-07   7.134701487588143e-08   9.041896879220180e-11   3.910909868234005e-08  -7.551971758930841e-11  -3.825321386276951e-09
2018 01 16 00 58134.0	 -1.159135521406841e-07   7.769677904567901e-08   1.288434650947468e-10   1.090334691848801e-08  -1.112427663015886e-08  -3.784820514701972e-09
2018 01 16 03 58134.125	 -1.061386298364746e-07   7.879722351780690e-08   1.531765729991765e-10  -7.510912197577468e-08   9.298719997306595e-09  -3.875959468564582e-09
2018 01 16 06 58134.250	 -9.520092831722798e-08   7.594836544061214e-08   1.505405462032761e-10  -1.059016416501506e-07   1.013009922872936e-07  -3.917521521949049e-09
2018 01 16 09 58134.375	 -9.056625459583267e-08   7.389879440931935e-08   1.712951994459447e-10  -4.729586445757392e-08   1.400715893529512e-07  -3.926260780122220e-09
2018 01 16 12 58134.500	 -8.068001992240813e-08   7.279393106740965e-08   1.716177469674045e-10   5.157323128254931e-08   1.484303496537542e-07  -3.970216278454929e-09
2018 01 16 15 58134.625	 -6.859063814833451e-08   6.803502933625783e-08   1.872437064758669e-10   5.673151855652537e-08   1.176972750083376e-07  -3.986869886740991e-09
2018 01 16 18 58134.750	 -5.499492939328199e-08   6.058047743410529e-08   1.907825577455028e-10   6.111127192889592e-08   1.049256488409803e-07  -3.946726453836171e-09
2018 01 16 21 58134.875	 -4.880617192030428e-08   5.338621862437188e-08   1.912576142815171e-10   7.437584350141644e-08   4.506951645813580e-08  -3.849012579698249e-09
2018 01 17 00 58135.0	 -3.423845298560442e-08   5.141740561050592e-08   1.998568881396351e-10   4.648337000041850e-08   5.834614376773296e-09  -3.796068784944421e-09
2018 01 17 03 58135.125	 -2.858272102171679e-08   4.329687126847439e-08   2.071301046102476e-10  -9.360831786179300e-09  -4.267073572320060e-09  -3.859803617340402e-09
2018 01 17 06 58135.250	 -2.029893480822033e-08   3.341441509953169e-08   1.907586382330398e-10  -4.332421895934298e-08   2.360733206386509e-08  -3.864698823502331e-09
2018 01 17 09 58135.375	 -1.656743792159586e-08   2.283287694284480e-08   1.888203629824949e-10  -4.762761927823387e-08   4.529278028032207e-08  -3.831480734237382e-09
2018 01 17 12 58135.500	 -1.345579098333047e-08   1.187192805397521e-08   2.009975207328984e-10   9.067931808083681e-09   7.733548794114730e-08  -3.840186036660701e-09
2018 01 17 15 58135.625	 -1.831480531638132e-08  -4.355031032819842e-09   1.891451833249583e-10   2.252037153183167e-08   1.012141405788177e-07  -3.841132128898850e-09
2018 01 17 18 58135.750	 -1.592070567645442e-08  -2.515125627634519e-08   1.685610032951228e-10   6.494847418154460e-08   1.320419409870875e-07  -3.797332040359949e-09
2018 01 17 21 58135.875	 -1.735803677243235e-08  -4.769002564471291e-08   1.555585324802350e-10   1.254678968976836e-07   1.065281460789414e-07  -3.702970483595830e-09
2018 01 18 00 58136.0	 -1.560851741017249e-08  -6.962805666864174e-08   1.526380292622234e-10   1.721604384022871e-07   6.070489719971585e-08  -3.622087700852440e-09
2018 01 18 03 58136.125	 -1.475477492756750e-08  -9.471535506619842e-08   1.638283073378675e-10   1.551925717361590e-07  -1.005322067716808e-08  -3.602499525291961e-09
2018 01 18 06 58136.250	 -9.560312549312557e-09  -1.214965061206491e-07   1.453942720294898e-10   1.097078954389739e-07  -2.609951695087039e-08  -3.508186018749700e-09
2018 01 18 09 58136.375	 -7.579078688570246e-09  -1.441468610847117e-07   1.115599575854816e-10   7.457675360885402e-08  -6.558067722739754e-08  -3.532160014420921e-09
2018 01 18 12 58136.500	 -3.256946541328303e-09  -1.604414268346696e-07   8.458630890598677e-11   6.734486249936644e-08  -8.046803459865368e-08  -3.603884369260919e-09
2018 01 18 15 58136.625	 -3.830216744643157e-09  -1.716948681248064e-07   7.067339159241959e-11  -1.190166519272524e-08  -5.852684479055299e-08  -3.511267022076421e-09
2018 01 18 18 58136.750	  6.284699592038995e-10  -1.839656903296158e-07   4.404360228593892e-11  -3.172244630604629e-08   2.766725796224720e-08  -3.361943680785032e-09
2018 01 18 21 58136.875	  3.603232377994583e-09  -1.986410825536941e-07   6.129478205864046e-12   2.047171927639596e-09   2.789298427694694e-08  -3.175952581642890e-09
2018 01 19 00 58137.0	  1.076504247035033e-08  -2.041293855613609e-07  -1.449028438458856e-11   4.392504025138690e-08   2.054151374890291e-08  -3.031814295571691e-09
