Effective Atmospheric Angular Momentum Functions (AAM)

File name                    : ESMGFZ_AAM_v1.0_03h_2017.asc
File contents                : effective angular momentum functions from atmospheric mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2018-01-01
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2017, 00:00 UTC until 31.12.2017, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               -1.991162615023533e-13  -3.333353491031771e-13  -1.943277061004136e-14  -9.203219554984803e-10  -1.496376584857922e-08   2.734436408977633e-08
 
Data Source                  : 3h ECMWF operational analysis wind and surface pressure
Horizontal domain            : global
Horizontal resolution        : 0.5 x 0.5 degree (regular grid) 
Correction                   : Atm. surface pressure tides are subtracted, inverted barometer correction over ocean applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          AAM mass term                                                           AAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2017 01 01 00 57754.0	 -5.380072241084973e-08  -5.700314032627393e-08   5.019094197572076e-11   2.841526057830467e-08   2.058042570307713e-07   2.433993767781860e-09
2017 01 01 03 57754.125	 -5.176549706434137e-08  -4.590801150741713e-08   5.214157881222806e-11   7.436279011283549e-08   1.684193425956075e-07   2.459261750202258e-09
2017 01 01 06 57754.250	 -4.856977843527928e-08  -2.630910572885103e-08   4.336374045692972e-11   8.326511864869746e-08   1.123203780104998e-07   2.487948287589009e-09
2017 01 01 09 57754.375	 -4.608974224876734e-08  -1.282154516550806e-08   5.453992569021589e-11   4.704248730902051e-08   6.975452726565464e-08   2.471877686963742e-09
2017 01 01 12 57754.500	 -4.230540720597955e-08  -1.310598893747571e-09   3.020526624845084e-11   4.862609931582903e-08   5.696139902441472e-08   2.472265923848991e-09
2017 01 01 15 57754.625	 -4.351664015464590e-08   1.409565254674408e-08   2.017622198925305e-11  -5.528608634674437e-09   4.063066266815351e-08   2.498108293355407e-09
2017 01 01 18 57754.750	 -4.241098238770040e-08   2.559081927610869e-08  -8.579011404308910e-12  -5.047956506395686e-08   8.979667720236140e-08   2.566345675054152e-09
2017 01 01 21 57754.875	 -4.318870202892704e-08   3.992428841949944e-08  -4.236924001907484e-11  -9.948186546926532e-08   1.179643754140566e-07   2.678906125200622e-09
2017 01 02 00 57755.0	 -3.841020554367255e-08   5.954466983516698e-08  -5.759703045371597e-11  -1.022532433543674e-07   1.432241769464834e-07   2.762399037992581e-09
2017 01 02 03 57755.125	 -3.775725341566574e-08   7.270252004980606e-08  -7.836465847808376e-11  -8.044342702831001e-08   1.703995048072693e-07   2.787545607090687e-09
2017 01 02 06 57755.250	 -3.331027433720810e-08   9.108911238995443e-08  -1.074641243591747e-10  -3.348418663470156e-08   1.821211364412857e-07   2.830103785254281e-09
2017 01 02 09 57755.375	 -2.962322503627993e-08   1.025291011829800e-07  -1.425009230296878e-10  -1.688136838488807e-08   1.175179498359888e-07   2.835272702097837e-09
2017 01 02 12 57755.500	 -2.806417222238801e-08   1.132794473632135e-07  -1.869293596049536e-10   2.509072939302206e-08   4.965213437803131e-08   2.820818471291760e-09
2017 01 02 15 57755.625	 -2.958779273084596e-08   1.250688562404515e-07  -2.117394860402901e-10  -4.466985523311894e-08   2.575879039380543e-08   2.876380353920929e-09
2017 01 02 18 57755.750	 -2.772800903708230e-08   1.330656739356228e-07  -2.584117190715541e-10  -9.450961940383293e-08   8.144336825461814e-08   2.968805106995391e-09
2017 01 02 21 57755.875	 -3.047788096397879e-08   1.387079068148777e-07  -2.804787795038848e-10  -1.188206805088144e-07   1.077685369783122e-07   3.035161792269487e-09
