Effective Atmospheric Angular Momentum Functions (AAM)

File name                    : ESMGFZ_AAM_v1.0_03h_2001.asc
File contents                : effective angular momentum functions from atmospheric mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2001, 00:00 UTC until 31.12.2001, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               -1.991162615023533e-13  -3.333353491031771e-13  -1.943277061004136e-14  -9.203219554984803e-10  -1.496376584857922e-08   2.734436408977633e-08
 
Data Source                  : 3h ECMWF operational analysis wind and surface pressure
Horizontal domain            : global
Horizontal resolution        : 0.5 x 0.5 degree (regular grid) 
Correction                   : Atm. surface pressure tides are subtracted, inverted barometer correction over ocean applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          AAM mass term                                                           AAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2001 01 01 00 51910.0	 -2.207836524781159e-08  -7.952944851586487e-08  -7.653812429019047e-10   6.939239185745710e-09  -4.168512441634524e-08   1.223470211186101e-09
2001 01 01 03 51910.125	 -2.162445936197116e-08  -7.960405592871776e-08  -7.832698319427521e-10  -5.864723770094670e-08  -3.597056120409681e-08   1.188977041621218e-09
2001 01 01 06 51910.250	 -1.587779436355278e-08  -7.811154921387317e-08  -7.852923903076159e-10  -8.545274164275478e-08  -2.274092213002651e-08   1.111703112007159e-09
2001 01 01 09 51910.375	 -1.024512564723809e-08  -7.766143285108153e-08  -7.941619057004420e-10  -4.367760135388645e-08   9.364643970752722e-08   1.034597335394061e-09
2001 01 01 12 51910.500	 -3.999370378286002e-09  -7.808563465942100e-08  -8.007110613293890e-10   5.871662776947236e-08   1.700192138684411e-07   9.966519654423996e-10
2001 01 01 15 51910.625	 -1.040169084375207e-09  -8.466739134715415e-08  -8.074134860718233e-10   1.202878451556857e-07   1.425470063201809e-07   1.062549798804340e-09
2001 01 01 18 51910.750	  7.379756893269642e-09  -8.743359082128836e-08  -8.118142651826935e-10   1.435316586374764e-07   6.410752758330352e-08   1.108206687733928e-09
2001 01 01 21 51910.875	  1.388026863119044e-08  -9.090153181330372e-08  -8.115729201699743e-10   1.821179953778261e-07   2.333738371559700e-08   1.086387011690069e-09
2001 01 02 00 51911.0	  1.276634968365621e-08  -8.282552342108814e-08  -8.109464766862114e-10   2.128868964338172e-07  -1.477924175720856e-08   1.114102538382508e-09
2001 01 02 03 51911.125	  1.658340765282184e-08  -8.669457591135876e-08  -8.010016830747985e-10   1.167950625815186e-07  -7.681289196490644e-08   1.109914184329041e-09
2001 01 02 06 51911.250	  2.394741509729152e-08  -8.901497408616710e-08  -7.844521715745133e-10   3.206839724874207e-08  -8.599502827427628e-08   1.114358449529978e-09
2001 01 02 09 51911.375	  2.988722472309513e-08  -9.040915302810842e-08  -7.866333446036613e-10   3.016685629380516e-08   1.882982820253865e-08   1.162904348783919e-09
2001 01 02 12 51911.500	  2.960679889818753e-08  -8.773034930382083e-08  -7.678547958063853e-10   7.677703606215048e-08   1.233284542318094e-07   1.200063571136890e-09
2001 01 02 15 51911.625	  2.495794589743532e-08  -8.816851826469516e-08  -7.723103411974880e-10   1.521884498111856e-07   9.495113538654836e-08   1.198995781650241e-09
2001 01 02 18 51911.750	  2.417807301896468e-08  -9.296604798940415e-08  -7.892890588679884e-10   2.165793122903006e-07   1.636943896864149e-08   1.232179025739950e-09
2001 01 02 21 51911.875	  2.169696608509822e-08  -1.055880387302095e-07  -7.950543218149299e-10   2.316284025932917e-07  -4.637920601470379e-09   1.296729291553890e-09
2001 01 03 00 51912.0	  1.459526054434001e-08  -1.087137389208491e-07  -7.999640669389313e-10   2.340404659728490e-07  -5.602359892036447e-08   1.327833724463839e-09
2001 01 03 03 51912.125	  9.172204508785219e-09  -1.201379414811074e-07  -7.567055815185208e-10   1.485600433164969e-07  -1.569183925490880e-07   1.256755960563550e-09
2001 01 03 06 51912.250	  2.708814087724372e-09  -1.332193992205476e-07  -6.982173945766098e-10   7.243818903947733e-08  -2.158501511609504e-07   1.198267563402990e-09
2001 01 03 09 51912.375	 -7.911458799926761e-10  -1.472700501081978e-07  -6.911532228069199e-10   1.080041060280197e-08  -7.774116498023634e-08   1.230898856780718e-09
2001 01 03 12 51912.500	 -7.445708319967662e-09  -1.581816526494118e-07  -6.843053952301746e-10   8.861666640398616e-09   7.162880412387954e-08   1.240268371044360e-09
2001 01 03 15 51912.625	 -1.645840743363617e-08  -1.660402763567016e-07  -6.761235675443352e-10   6.460654618855518e-08   6.639383832126374e-08   1.189675505908790e-09
2001 01 03 18 51912.750	 -1.765720237753951e-08  -1.772640335550774e-07  -6.814615791177033e-10   1.449952353338539e-07   1.873985307440519e-08   1.190564074097209e-09
2001 01 03 21 51912.875	 -1.571520461772236e-08  -1.978782431381231e-07  -6.635482860612764e-10   1.997856615290614e-07   4.196390225556609e-08   1.228984861317700e-09
2001 01 04 00 51913.0	 -1.669768979125834e-08  -2.080596381793070e-07  -6.418908956608824e-10   2.198399571905576e-07  -1.306723033856858e-08   1.234455693229720e-09
2001 01 04 03 51913.125	 -1.631758865728647e-08  -2.249877347305386e-07  -6.220036323640296e-10   1.865325666492379e-07  -9.801143095688358e-08   1.188928452368720e-09
2001 01 04 06 51913.250	 -1.340920191083624e-08  -2.373410407758827e-07  -6.049690251935137e-10   1.368945494352274e-07  -1.550434989789442e-07   1.198754809394850e-09
2001 01 04 09 51913.375	 -1.210792746808013e-08  -2.514293973220875e-07  -6.150701030452445e-10   3.325770922120913e-08  -1.315509829182977e-07   1.219553283803111e-09
2001 01 04 12 51913.500	 -1.152935797396006e-08  -2.590267952042752e-07  -6.019299974721088e-10  -2.704422286599942e-08  -7.325239361592262e-08   1.186964681208018e-09
2001 01 04 15 51913.625	 -1.410553806913586e-08  -2.645607417423021e-07  -6.276613352180960e-10  -3.709429943277442e-08   2.554352002762311e-09   1.169947027520249e-09
2001 01 04 18 51913.750	 -1.290022502861784e-08  -2.668623105002007e-07  -6.507053521090608e-10   4.440394826689137e-08   5.149597137619886e-08   1.171129732707219e-09
2001 01 04 21 51913.875	 -1.224552089034034e-08  -2.780416118749000e-07  -6.609665221792810e-10   1.039251922762632e-07   4.341709709679389e-08   1.170071076573809e-09
2001 01 05 00 51914.0	 -1.371859336850935e-08  -2.840672479557653e-07  -6.404724943586176e-10   1.554662975775868e-07   1.144208871026748e-08   1.168288785899588e-09
2001 01 05 03 51914.125	 -1.373349776709479e-08  -2.976509176294801e-07  -5.633116774857622e-10   1.361539908151133e-07  -3.802098896654782e-08   1.100587357729660e-09
2001 01 05 06 51914.250	 -1.132312000810782e-08  -3.052292104711694e-07  -5.037569868725190e-10   1.152691233623357e-07  -8.882716204863558e-08   1.075507779717840e-09
2001 01 05 09 51914.375	 -8.507130081374941e-09  -3.165896718387583e-07  -4.937063301145545e-10   6.016735477513299e-08  -9.067076352517347e-08   1.121964703964871e-09
2001 01 05 12 51914.500	 -1.227938804162007e-08  -3.195020227480649e-07  -4.391993880305584e-10   2.168007553737617e-08  -3.542463279381840e-08   1.111360251187519e-09
2001 01 05 15 51914.625	 -1.435300426559066e-08  -3.271861922560621e-07  -3.932578095295974e-10  -2.376323672957546e-08   4.024556095779971e-09   1.105872368088380e-09
2001 01 05 18 51914.750	 -1.468257042289418e-08  -3.230115034305762e-07  -3.735595528544731e-10  -2.167782976703094e-08   2.807583304536433e-08   1.155222568730529e-09
