Effective Atmospheric Angular Momentum Functions (AAM)

File name                    : ESMGFZ_AAM_v1.0_03h_2002.asc
File contents                : effective angular momentum functions from atmospheric mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2002, 00:00 UTC until 31.12.2002, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               -1.991162615023533e-13  -3.333353491031771e-13  -1.943277061004136e-14  -9.203219554984803e-10  -1.496376584857922e-08   2.734436408977633e-08
 
Data Source                  : 3h ECMWF operational analysis wind and surface pressure
Horizontal domain            : global
Horizontal resolution        : 0.5 x 0.5 degree (regular grid) 
Correction                   : Atm. surface pressure tides are subtracted, inverted barometer correction over ocean applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          AAM mass term                                                           AAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2002 01 01 00 52275.0	  4.125681691419843e-08  -3.550111229678231e-08  -5.076271521267703e-10   1.662121079760459e-07   1.068673942627914e-07   7.650761261013312e-09
2002 01 01 03 52275.125	  3.463576990853052e-08  -3.862810389052372e-08  -5.046659557920738e-10   1.788754082499540e-07   7.678643722549198e-08   7.505493182626992e-09
2002 01 01 06 52275.250	  2.794847096477812e-08  -3.902027637601413e-08  -5.037072116463544e-10   2.121124529691605e-07   4.860723313834527e-08   7.398569535459362e-09
2002 01 01 09 52275.375	  2.705815636324656e-08  -4.986001395888327e-08  -4.871052148384937e-10   1.982360870699432e-07   2.662124202964243e-08   7.354419918032277e-09
2002 01 01 12 52275.500	  2.308799489415861e-08  -5.965681705836737e-08  -4.570902528510541e-10   1.778573656296659e-07   3.734335387444000e-09   7.258717991991097e-09
2002 01 01 15 52275.625	  1.144553578391603e-08  -6.237061707750116e-08  -4.466413928009969e-10   1.390707218548277e-07   3.305386385785472e-08   7.191245597036057e-09
2002 01 01 18 52275.750	  1.490815634505730e-09  -6.810530680078495e-08  -4.274523863972491e-10   1.444386400304555e-07   5.303156806855282e-08   7.157925799850532e-09
2002 01 01 21 52275.875	 -3.012768637930181e-09  -8.077858250376486e-08  -4.090192693213179e-10   1.723732945489750e-07   4.077082347701312e-08   7.107144545185307e-09
2002 01 02 00 52276.0	 -1.126684601935826e-08  -8.863963688406205e-08  -3.793656977765095e-10   2.156350322888238e-07   2.355387224078527e-08   7.032293577701610e-09
2002 01 02 03 52276.125	 -2.192427298073008e-08  -9.819935448116688e-08  -3.354260248072249e-10   1.965012349105174e-07  -9.989173964631769e-09   7.033388081425121e-09
2002 01 02 06 52276.250	 -2.903943624542190e-08  -1.038362398182566e-07  -2.968970773243275e-10   1.556261670208382e-07  -3.881721218907551e-08   7.053585061766812e-09
