Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_2011.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2011, 00:00 UTC until 31.12.2011, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2011 01 01 00 55562.0	 -1.182324367379293e-07   4.151250959634933e-08  -2.287325875389688e-10   1.361113732877081e-07   3.288522183251247e-08  -3.782783144372394e-11
2011 01 01 03 55562.125	 -1.143746378385007e-07   4.652504454755853e-08  -2.475112768621329e-10   1.797469864411186e-07   4.563111001745498e-08   5.978593293014517e-11
2011 01 01 06 55562.250	 -9.646931096258742e-08   6.997490501697707e-08  -2.268636886627951e-10   2.132067858244144e-07   6.317687157400467e-08   1.072246565974402e-10
2011 01 01 09 55562.375	 -7.300926793775358e-08   8.962263279763876e-08  -1.851746753015535e-10   2.125373929417895e-07   4.581159145895157e-08   1.183769582072220e-10
2011 01 01 12 55562.500	 -5.141032970020887e-08   9.854458240865836e-08  -1.796363990858390e-10   1.594203617068227e-07   3.140500057565597e-08   1.448563334544000e-10
2011 01 01 15 55562.625	 -2.786584587782447e-08   9.501907443682107e-08  -1.963543366565018e-10   9.188170665815936e-08   2.005032195537058e-08   2.201407109706949e-10
2011 01 01 18 55562.750	 -1.967127478973695e-08   7.109601838050328e-08  -1.766198500498256e-10   9.360082249637503e-08  -1.886647080787867e-08   2.822368048250581e-10
2011 01 01 21 55562.875	 -2.159282331415206e-08   4.235207101750118e-08  -1.295490468931201e-10   8.823545664029471e-08  -2.125682448563622e-08   2.730906300745100e-10
2011 01 02 00 55563.0	 -2.413009973877352e-08   1.852568834689056e-08  -1.120941637358710e-10   8.733908665434805e-08   1.209856658001318e-08   2.254234846591928e-10
2011 01 02 03 55563.125	 -3.141271244611614e-08   4.975277998357745e-09  -1.155203496503244e-10   1.109505522165096e-07   4.521376705456836e-08   1.377531682235760e-10
