Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_2000.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2000, 00:00 UTC until 31.12.2000, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2928
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2000 01 01 00 51544.0	  6.763535082660480e-08   1.453237543527786e-07  -1.590377626317033e-10  -3.687640387151784e-08   7.752022823554167e-08   1.128904197537502e-10
2000 01 01 03 51544.125	  5.855865449232408e-08   1.511178481798246e-07  -1.577260104054769e-10   2.278225373274948e-08   8.164140384864276e-08   1.322148894866641e-10
2000 01 01 06 51544.250	  5.724724576108849e-08   1.568163183009200e-07  -1.526420853457326e-10   5.768112498434352e-08   4.032981858457397e-08   1.567526402071311e-10
2000 01 01 09 51544.375	  5.683377513977027e-08   1.620085833054907e-07  -1.453786192953641e-10   7.250632394923344e-08   4.112388588258488e-10   1.816210830757411e-10
2000 01 01 12 51544.500	  5.139535380411629e-08   1.637369882875882e-07  -1.470746036373525e-10   7.094004451775140e-08  -2.155296978585582e-08   2.044073118393841e-10
2000 01 01 15 51544.625	  4.770646642939655e-08   1.624965943936554e-07  -1.265177648433492e-10   8.142368697026727e-08  -3.458562212848212e-08   2.185506671364721e-10
2000 01 01 18 51544.750	  5.570464452012940e-08   1.635491583485811e-07  -1.336827712927004e-10   1.017000022152586e-07  -4.277902650027898e-08   1.810402496485761e-10
2000 01 01 21 51544.875	  7.003546799275651e-08   1.687025270671515e-07  -1.496219799128312e-10   8.033177908817896e-08  -6.604326189760924e-08   8.047053200819219e-11
2000 01 02 00 51545.0	  7.855370045604374e-08   1.680234136549212e-07  -1.728959891164211e-10   4.765708880107724e-08  -6.237828004009580e-08   2.937477808707707e-11
2000 01 02 03 51545.125	  7.569499537522715e-08   1.600352065395546e-07  -1.859500989644398e-10   3.478706119371806e-08  -3.966890723860951e-08   5.341039599856119e-11
