Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_2015.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2015, 00:00 UTC until 31.12.2015, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2015 01 01 00 57023.0	 -1.187754593480073e-07  -1.436844277114105e-07  -2.379335647313573e-10  -8.123030291881064e-09  -1.290151441177583e-07   1.008266437742604e-11
2015 01 01 03 57023.125	 -1.198724032053404e-07  -1.612435521057908e-07  -2.429780319422054e-10   4.186148284089341e-08  -6.358248472808811e-08   1.652768261411009e-11
2015 01 01 06 57023.250	 -1.215221664583021e-07  -1.643449628318983e-07  -2.403473138847120e-10   1.164794200772054e-07   3.808158202783468e-08   1.896706472387682e-11
2015 01 01 09 57023.375	 -1.293207083568062e-07  -1.417509128204774e-07  -2.118756748104495e-10   1.578573961717025e-07   5.485762440382738e-08  -1.216900249782578e-11
2015 01 01 12 57023.500	 -1.397815404840194e-07  -1.141138004861386e-07  -1.605878312477877e-10   1.852047486018339e-07   3.463600459174497e-08  -3.215340703363998e-11
2015 01 01 15 57023.625	 -1.468221178455057e-07  -8.807693830502498e-08  -1.481675766716979e-10   1.801524158277336e-07  -2.496318366947412e-08   2.125908866199014e-11
2015 01 01 18 57023.750	 -1.499272531026450e-07  -7.008176736243781e-08  -1.438184717187792e-10   1.603009878663601e-07  -1.043687848440271e-07   1.371549680040009e-10
2015 01 01 21 57023.875	 -1.411141579633011e-07  -5.336312241571173e-08  -1.245175721449170e-10   1.237285277083714e-07  -1.540646842516157e-07   1.675306898450721e-10
2015 01 02 00 57024.0	 -1.229029492755413e-07  -3.618948591614720e-08  -6.333714184103926e-11   4.678594538553308e-08  -1.922889090050731e-07   1.198758851865830e-10
2015 01 02 03 57024.125	 -1.006045358617630e-07  -3.584143177351021e-08  -1.476584287982840e-11  -3.454491391487817e-08  -1.408160906799825e-07   7.867373318546589e-11
2015 01 02 06 57024.250	 -8.786148778021858e-08  -4.564575772887533e-08   6.363983258192611e-13  -6.566709351879343e-08  -9.189092696347014e-08   1.385342170385422e-10
