Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_2001.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2001, 00:00 UTC until 31.12.2001, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2001 01 01 00 51910.0	  3.946316941829709e-08   1.168818118976192e-08  -1.661045115724018e-10  -7.166028099391299e-08  -1.704708859425554e-07  -3.271681514974220e-10
2001 01 01 03 51910.125	  5.336853360753203e-08   2.127659310979864e-08  -1.950269726780572e-10  -1.200860687584414e-07  -1.541836357389921e-07  -3.810059599784150e-10
2001 01 01 06 51910.250	  7.186299036067576e-08   1.577014849997704e-08  -1.876352748157486e-10  -1.206478988994941e-07  -8.207041517633528e-08  -4.310936239788521e-10
2001 01 01 09 51910.375	  8.438359711535962e-08  -8.394962060303101e-10  -1.937778245503478e-10  -1.371103937496192e-07  -7.235551608942824e-08  -4.082756532163119e-10
2001 01 01 12 51910.500	  8.902757500186681e-08  -2.408757058696971e-08  -2.247139443404220e-10  -1.611507807921858e-07  -1.098083358831196e-07  -2.716809723055699e-10
2001 01 01 15 51910.625	  1.002103148584328e-07  -4.450026348897700e-08  -1.988333339607149e-10  -1.528644110882217e-07  -7.773836364208606e-08  -1.315981485316221e-10
2001 01 01 18 51910.750	  9.477684999733955e-08  -5.480541913965957e-08  -1.392396903388398e-10  -9.520328189688380e-08   2.187554206364738e-08  -4.707214432660495e-11
2001 01 01 21 51910.875	  6.538851757524556e-08  -5.216588247581179e-08  -1.341776086028653e-10  -5.682427291073841e-08   6.043659120769228e-08  -9.682066299362922e-12
2001 01 02 00 51911.0	  3.617341016741731e-08  -4.492309246162786e-08  -1.668707141664236e-10  -4.550132151398275e-08   5.244434813625956e-08   1.825161129446399e-11
2001 01 02 03 51911.125	  2.575620415918696e-08  -2.684421277185750e-08  -1.814172033479917e-10  -1.934905576853502e-08   6.113354721612306e-08   2.969160529821696e-11
