Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_2022.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2023-01-01
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2022, 00:00 UTC until 31.12.2022, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               -1.991162615023533e-13  -3.333353491031771e-13  -1.943277061004136e-14  -9.203219554984803e-10  -1.496376584857922e-08   2.734436408977633e-08
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2022 01 01 00 59580.0	 -3.935055184157416e-08  -4.764518429519603e-08  -5.613405888447413e-10   3.554894638899879e-09   1.558608121184357e-07  -1.074229105454921e-10
2022 01 01 03 59580.125	 -2.971538767370303e-08  -4.063565692452242e-08  -5.622074972089829e-10   5.027269131230262e-08   2.082276355532289e-07  -1.329864080037860e-10
2022 01 01 06 59580.250	 -3.638620153756735e-08  -3.579619495497840e-08  -5.510569438214038e-10   8.479231529392807e-08   2.134859512594103e-07  -1.206249196557278e-10
2022 01 01 09 59580.375	 -4.319114313750704e-08  -4.236109453225399e-08  -5.649163250623829e-10   1.179608967310312e-07   1.808487498940660e-07  -1.222958001053259e-10
2022 01 01 12 59580.500	 -5.104961539748386e-08  -4.778076926164844e-08  -5.499409786285719e-10   1.307429769984132e-07   1.227501224966510e-07  -1.265273461323259e-10
2022 01 01 15 59580.625	 -6.273898431417164e-08  -3.645763996667338e-08  -4.966580757485317e-10   1.187160415652041e-07   5.822618222906327e-08  -1.409244658583830e-10
2022 01 01 18 59580.750	 -7.883854954210809e-08  -2.183755452477877e-08  -4.497030886141731e-10   1.150318140433446e-07   5.371132157709731e-09  -1.533432704715212e-10
2022 01 01 21 59580.875	 -8.712632963579815e-08  -1.211111587772573e-08  -4.296142116964662e-10   9.699178830556361e-08   1.401238301806451e-08  -1.911524045950148e-10
2022 01 02 00 59581.0	 -8.689087164031166e-08   7.036230042957051e-10  -4.442917427041212e-10   7.127652394267858e-08   3.760919542158088e-08  -2.349520545818152e-10
2022 01 02 03 59581.125	 -8.538400404033564e-08   1.572778513434989e-08  -4.682869830443841e-10   4.593667020930195e-08   5.330353597708528e-08  -2.393082247085180e-10
