Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_2005.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2005, 00:00 UTC until 31.12.2005, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2005 01 01 00 53371.0	  5.896351945901056e-08   7.151586862484657e-08   4.512505842617622e-11   8.312036096569641e-08  -9.186393657547379e-08  -2.068378080100980e-10
2005 01 01 03 53371.125	  5.920653767353368e-08   6.932826857858028e-08  -4.438896459504825e-11   2.848973699873582e-08  -4.584530376337374e-08  -2.088047633978831e-10
2005 01 01 06 53371.250	  5.910065908495888e-08   8.104312820694381e-08  -8.613780291385691e-11   3.384799663336493e-08   4.421423162403827e-08  -2.058895154399989e-10
2005 01 01 09 53371.375	  4.994878066867522e-08   9.668856070823824e-08  -1.093492244355328e-10   6.429633328643221e-08   6.679117100896947e-08  -2.106381459741490e-10
2005 01 01 12 53371.500	  4.187010145699566e-08   1.104405306114829e-07  -1.270208953238581e-10   7.955946328867361e-08   8.079429698528948e-08  -1.882181203984069e-10
2005 01 01 15 53371.625	  4.741922237363162e-08   1.338502758202804e-07  -1.125548714239987e-10   8.993102079107411e-08   8.028563606820518e-08  -1.219030733203770e-10
2005 01 01 18 53371.750	  5.353601588437666e-08   1.559755325473964e-07  -9.267571634018616e-11   9.541500805390871e-08   1.202849623154347e-07  -6.372581324187209e-11
2005 01 01 21 53371.875	  5.087671073108301e-08   1.626126797463173e-07  -7.623361531484177e-11   6.076753047357461e-08   1.289267651285491e-07  -4.339633591076678e-11
2005 01 02 00 53372.0	  4.660282372287155e-08   1.467580693392705e-07  -8.158343304887588e-11   1.991909005144086e-08   9.651189456742206e-08   4.668553909194920e-11
2005 01 02 03 53372.125	  4.634500661049340e-08   1.251999309664840e-07  -8.318747457918895e-11   6.635070828926700e-08   8.688393702883167e-08   2.131278070015431e-10
