Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_2016.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2016, 00:00 UTC until 31.12.2016, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2928
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2016 01 01 00 57388.0	  1.344622552539972e-07  -1.365504914610799e-07  -3.053713703183355e-10  -9.163872585385265e-09  -1.428682403556283e-07  -1.962455974598692e-11
2016 01 01 03 57388.125	  1.249230048233903e-07  -1.531775615235061e-07  -3.122646989021368e-10   4.351872228218642e-08  -4.604511739025086e-08  -8.295036521567481e-11
2016 01 01 06 57388.250	  9.773775688521230e-08  -1.587236620748763e-07  -3.011381797834310e-10   1.070077738277285e-07   1.031621460553105e-08  -1.397172962402891e-10
2016 01 01 09 57388.375	  6.435633099982562e-08  -1.349724860462633e-07  -3.239235200438525e-10   1.598275814550111e-07   1.883483381436005e-09  -1.219407357973692e-10
2016 01 01 12 57388.500	  4.354018450142224e-08  -9.231187819246760e-08  -3.709995182829255e-10   1.757761988250073e-07   1.207045169256971e-08  -6.393928847944809e-11
2016 01 01 15 57388.625	  3.286053465865951e-08  -4.400125699858737e-08  -4.031378334987554e-10   1.483114665096514e-07   4.692958800722287e-08  -5.541206446920597e-11
2016 01 01 18 57388.750	  2.908410256547251e-08  -5.943397607922837e-09  -4.397434703960887e-10   1.334380766959368e-07   1.580410329969065e-08  -7.159181852874306e-11
2016 01 01 21 57388.875	  3.692349580923900e-08   1.804666985951840e-08  -5.290599751430527e-10   9.921313352584733e-08  -1.732391820958176e-08  -9.351781048893888e-11
2016 01 02 00 57389.0	  3.997612681155124e-08   1.956926687901893e-08  -6.249985463145623e-10   8.562858304628903e-08   3.911452346401270e-09  -9.523575641672091e-11
2016 01 02 03 57389.125	  2.980340598043047e-08  -2.069030296599475e-10  -6.773617474110839e-10   1.067074779383858e-07   4.714418586637927e-08  -1.382779194358822e-10
2016 01 02 06 57389.250	  2.287733106694015e-08  -2.092644984167307e-08  -6.802610445904742e-10   1.122486267497253e-07   8.213083242774187e-08  -1.675251642697501e-10
2016 01 02 09 57389.375	  1.783853529056137e-08  -2.832031501881726e-08  -7.033649710801085e-10   1.270311329775310e-07   8.918323282707727e-08  -1.499756672822690e-10
2016 01 02 12 57389.500	  1.021793317030501e-08  -2.290191094596065e-08  -7.268849638838902e-10   1.641761336792001e-07   1.283862362895958e-07  -9.387574408751479e-11
2016 01 02 15 57389.625	  8.313278112025117e-09  -3.644366928845922e-09  -7.066954481811090e-10   1.915694852296721e-07   1.513412396136175e-07  -7.234639881851906e-11
2016 01 02 18 57389.750	  1.557158711808664e-08   1.962462508567071e-08  -6.692951645828029e-10   2.003900194177574e-07   6.290402952264787e-08  -2.339045899554615e-11
2016 01 02 21 57389.875	  2.929663451345959e-08   3.119493529347457e-08  -6.607458293713975e-10   1.658010240113960e-07  -6.898361360227796e-08   5.575618001545687e-11
2016 01 03 00 57390.0	  4.771557179031969e-08   2.670209675193972e-08  -6.353099909682282e-10   1.009233312350885e-07  -1.619760938961872e-07   1.275083393809841e-10
2016 01 03 03 57390.125	  7.005478755841359e-08   1.661149704524919e-08  -5.553140045107816e-10   4.414654261031971e-08  -1.899263917637678e-07   1.702119114927351e-10
2016 01 03 06 57390.250	  9.105308125638156e-08  -5.818171336119573e-09  -4.888702555113861e-10   8.452337159969749e-09  -1.802960667320184e-07   2.393293411770381e-10
2016 01 03 09 57390.375	  9.646137450748850e-08  -3.464151930890886e-08  -4.806713125450808e-10  -5.500679797993481e-08  -2.274977204354730e-07   3.271951045999034e-10
2016 01 03 12 57390.500	  9.450542067277229e-08  -6.059871774178723e-08  -4.766842839895303e-10  -1.011111158942844e-07  -2.032768133210029e-07   3.776949764947837e-10
2016 01 03 15 57390.625	  8.971555002489745e-08  -7.367283901196610e-08  -4.484435500071861e-10  -6.641177225311125e-08  -1.007143877401340e-07   3.490964880005120e-10
2016 01 03 18 57390.750	  7.375476553132621e-08  -7.010174578725316e-08  -4.330650178324855e-10   1.296299462863422e-08  -3.404814575841756e-08   2.950365901706401e-10
2016 01 03 21 57390.875	  5.703772547259882e-08  -4.829291262438166e-08  -4.551850257925686e-10   9.063742081511532e-08  -2.443495969785560e-08   2.380550756432040e-10
2016 01 04 00 57391.0	  5.461240844984204e-08  -2.198937652663090e-08  -4.750676112639621e-10   1.349827690819538e-07  -5.202183091462948e-08   1.681649138257990e-10
2016 01 04 03 57391.125	  5.401786176671249e-08  -7.498833002626381e-10  -4.637846279187057e-10   1.444882139228607e-07  -3.250554212053864e-08   8.731890051590813e-11
2016 01 04 06 57391.250	  4.876915058548711e-08   6.367151930302225e-09  -4.406951896114094e-10   1.529466491919050e-07  -1.058811708849589e-08   6.165839450902318e-11
2016 01 04 09 57391.375	  4.190722509761809e-08   8.300768685786271e-09  -4.313713975374646e-10   1.275530134679291e-07  -6.175244420447492e-08   9.237013234034513e-11
2016 01 04 12 57391.500	  4.475046877899477e-08   2.779957338513299e-09  -3.913169565842853e-10   9.038353914728068e-08  -9.509809205640118e-08   1.436935625707550e-10
2016 01 04 15 57391.625	  5.006556515489196e-08  -2.730270228540950e-09  -3.354387030502900e-10   8.220337862846836e-08  -7.278304627273127e-08   1.562738731504319e-10
2016 01 04 18 57391.750	  5.000569155729783e-08  -1.031113589114265e-08  -2.981880963987525e-10   1.044638943915216e-07  -5.247968154244882e-08   2.158648931370388e-10
2016 01 04 21 57391.875	  4.613000314568580e-08  -1.235807304408560e-08  -2.811618759958892e-10   1.457700848295606e-07  -1.943651066923745e-08   2.702883499954362e-10
2016 01 05 00 57392.0	  4.372772571953162e-08  -1.351520466503997e-08  -2.563501078676872e-10   1.820888813135128e-07   7.993406460173096e-09   2.962006364410602e-10
2016 01 05 03 57392.125	  4.468668131824363e-08  -1.992074668327341e-08  -2.515231868752308e-10   1.917369546822276e-07   4.949278496158778e-08   2.938790702356824e-10
2016 01 05 06 57392.250	  4.512081036412747e-08  -2.206724195378145e-08  -2.521810474295434e-10   2.115981257437832e-07   1.093488199645189e-07   2.606263333490158e-10
2016 01 05 09 57392.375	  4.368124698320662e-08  -2.279582440465353e-08  -2.407682688661937e-10   2.252286238386885e-07   1.214178577464093e-07   2.298788359871622e-10
2016 01 05 12 57392.500	  4.414802621593661e-08  -3.671479868633434e-08  -2.210954587100333e-10   2.254572481946605e-07   1.027307542506856e-07   2.563747296645892e-10
2016 01 05 15 57392.625	  5.000199800015306e-08  -4.387029949636672e-08  -1.965759699269588e-10   2.322177999132853e-07   8.309346594550237e-08   3.020225638188704e-10
2016 01 05 18 57392.750	  5.302772504749566e-08  -4.208652658968175e-08  -1.566728567208340e-10   2.359941536586459e-07   6.208952548158326e-08   3.461925610071543e-10
2016 01 05 21 57392.875	  5.004691004498997e-08  -4.019237892547475e-08  -1.271779570555687e-10   2.327535373340924e-07   3.813309752666916e-08   3.921340939988630e-10
2016 01 06 00 57393.0	  4.084762536904096e-08  -3.880912618998700e-08  -1.059062877369145e-10   1.888803729560674e-07  -5.829392075284220e-10   4.275220313711374e-10
2016 01 06 03 57393.125	  3.625108225712771e-08  -3.286048316052099e-08  -9.316148496050818e-11   1.357489319685723e-07   1.433429340759017e-09   4.299571520932620e-10
2016 01 06 06 57393.250	  3.767585306781501e-08  -2.760977777963885e-08  -7.515106073659963e-11   9.568034806770036e-08  -1.864089446776555e-08   4.139923539716209e-10
2016 01 06 09 57393.375	  4.036966244270248e-08  -2.767447071683367e-08  -6.179063327023768e-11   4.260715543573402e-08  -6.017256178205984e-08   4.199144876443538e-10
2016 01 06 12 57393.500	  4.670420042506701e-08  -3.300803024699066e-08  -6.142140346978657e-11   2.856402614823519e-08  -5.591667889930945e-08   4.267251580514700e-10
2016 01 06 15 57393.625	  5.758514800485867e-08  -3.812906527011021e-08  -6.984192314932728e-11   3.085518132746184e-08  -1.127790813351910e-08   3.819952826255108e-10
2016 01 06 18 57393.750	  7.034722252281376e-08  -5.293071344250954e-08  -5.229255245553457e-11   5.438732425488078e-08   1.827352028933717e-08   3.252734640188150e-10
2016 01 06 21 57393.875	  8.476846225235251e-08  -5.952658649514433e-08  -6.387029056468674e-11   8.903524712808451e-08   4.922352903809527e-08   2.862476046155627e-10
2016 01 07 00 57394.0	  8.933332332474595e-08  -4.399036626981003e-08  -1.090833056092649e-10   1.279481108599652e-07   8.255726478709158e-08   2.315462136456972e-10
2016 01 07 03 57394.125	  8.792470642137985e-08  -2.228402391039301e-08  -1.574216935147329e-10   1.479894857305253e-07   8.101622680204878e-08   1.518940811268119e-10
2016 01 07 06 57394.250	  8.844146045098904e-08  -9.793873585731402e-09  -1.898864208534727e-10   1.651927452933453e-07   9.113346228742808e-08   8.047458235103710e-11
2016 01 07 09 57394.375	  8.681071778103046e-08   3.611952899545887e-09  -2.296531264472068e-10   1.503749345149007e-07   5.548785256154606e-08   3.303954497039196e-11
2016 01 07 12 57394.500	  9.217113141207899e-08   1.601966212020311e-08  -2.773405041939058e-10   1.011940134141589e-07   2.031513779953867e-08  -2.889310432147901e-12
2016 01 07 15 57394.625	  1.025968819015889e-07   1.773304337629586e-08  -3.070174382629600e-10   6.401584626500803e-08   4.123506403109987e-08  -2.923050946371100e-11
