Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_2014.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2014, 00:00 UTC until 31.12.2014, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2014 01 01 00 56658.0	 -6.112760207506221e-08  -1.091586491893033e-07  -2.665689267924044e-10   5.754269195227960e-08  -6.381881748146591e-09  -4.266804943449882e-11
2014 01 01 03 56658.125	 -5.616865255328609e-08  -1.078754026108257e-07  -2.710625726893426e-10   4.240718705995676e-08   5.056147018725959e-09  -5.788454876685281e-11
2014 01 01 06 56658.250	 -4.756874379500748e-08  -1.035411081443310e-07  -2.326811676038633e-10   7.586916284033434e-08   4.777847880859207e-08  -2.903553681878798e-11
2014 01 01 09 56658.375	 -4.379712198568894e-08  -9.249268609849833e-08  -2.212341527560551e-10   1.016291494976732e-07   3.541406967748007e-08   1.465762774554159e-12
2014 01 01 12 56658.500	 -4.619791441157930e-08  -8.395533684943658e-08  -2.225289025358889e-10   7.900127770660997e-08  -2.154930507709751e-08  -3.429305598300402e-11
2014 01 01 15 56658.625	 -5.184793904668700e-08  -8.704838694332321e-08  -1.966267955868421e-10   3.915840140337245e-08  -3.748616437364753e-08  -7.959165503547794e-11
2014 01 01 18 56658.750	 -5.423813888869025e-08  -9.371405329883289e-08  -1.659693982976980e-10   1.677184304453980e-08  -2.299507359874356e-08  -6.441992391025701e-11
2014 01 01 21 56658.875	 -4.217050566477896e-08  -9.762071314168743e-08  -1.979891033493840e-10   3.352802520926788e-09  -3.712041336502035e-08  -2.038509346437511e-11
2014 01 02 00 56659.0	 -2.462424166391113e-08  -1.031390768619534e-07  -2.310636236234445e-10  -2.383767635103909e-08  -6.093310698664851e-08  -3.020095998878994e-11
2014 01 02 03 56659.125	 -1.016314947238431e-08  -1.008237923412478e-07  -2.174992738116870e-10  -3.665215008253211e-08   8.727957497164135e-10  -5.080821493200385e-11
2014 01 02 06 56659.250	 -7.418599528636058e-09  -9.341508524650008e-08  -1.892564438743159e-10  -2.540504645392103e-08   8.009525850563616e-08  -2.822515477306304e-11
2014 01 02 09 56659.375	 -1.513515834683626e-08  -9.056098842528049e-08  -1.942766085716000e-10  -3.337033400792865e-08   9.063388637028907e-08  -2.145812842245386e-11
2014 01 02 12 56659.500	 -2.306866584406668e-08  -9.072227567143459e-08  -2.015636984029480e-10  -5.282288240377561e-08   5.449612928508357e-08  -5.604563357286500e-11
2014 01 02 15 56659.625	 -2.053931630686753e-08  -8.655723023676849e-08  -2.161894741584421e-10  -5.419675468362520e-08   6.457347697166797e-08  -4.081403003219878e-11
2014 01 02 18 56659.750	 -1.320550652719820e-08  -7.738245570248890e-08  -2.463656735402974e-10  -1.573504746894809e-08   8.352808410526386e-08   5.577276092845316e-11
2014 01 02 21 56659.875	 -8.114271196506875e-09  -6.133937041433168e-08  -2.848965537317928e-10   1.876601748855005e-08   7.983440437188158e-08   5.905267294944092e-11
2014 01 03 00 56660.0	 -1.534397560745849e-08  -4.418192373421833e-08  -2.909859758022481e-10  -2.683824466936365e-08   7.158107401498526e-08  -7.958786484334485e-11
2014 01 03 03 56660.125	 -3.077239556311208e-08  -3.735516770347761e-08  -3.024330899391208e-10  -6.764039538265300e-08   6.580058793371498e-08  -1.962840059015119e-10
2014 01 03 06 56660.250	 -3.974018030768785e-08  -4.416110343551148e-08  -3.435533770939430e-10  -4.930837037436097e-08   8.088585565334268e-08  -1.499955331619639e-10
2014 01 03 09 56660.375	 -4.654909900305884e-08  -5.015739053315021e-08  -3.887432085765684e-10  -2.939794937943995e-08   8.493943718493337e-08  -8.861791653888512e-11
2014 01 03 12 56660.500	 -5.544370269818309e-08  -5.026711559429997e-08  -3.741176294713390e-10  -1.836804277526912e-08   5.537427956775276e-08  -1.247091192616659e-10
2014 01 03 15 56660.625	 -5.267828428474277e-08  -5.060663722187190e-08  -3.493185400799725e-10  -5.726201332563286e-08   4.305629800413076e-08  -1.746871109637118e-10
2014 01 03 18 56660.750	 -4.803363315544571e-08  -5.023276041899978e-08  -3.388948516043470e-10  -5.349531346156566e-08   2.936453488405027e-08  -1.034192088938519e-10
2014 01 03 21 56660.875	 -3.934004627194676e-08  -4.466980458205938e-08  -3.398141760123622e-10   1.720746526671222e-08   2.677167534207178e-08  -3.966013164092306e-11
2014 01 04 00 56661.0	 -3.421280487615177e-08  -3.321641095338542e-08  -3.187088947922754e-10   4.668752358627478e-08   1.011055418169233e-08  -6.668313633658700e-11
2014 01 04 03 56661.125	 -4.148070480786214e-08  -2.482036000693088e-08  -2.950131930473351e-10   4.924733447633626e-08  -1.962753464378166e-08  -1.210729611467480e-10
2014 01 04 06 56661.250	 -4.611827926491398e-08  -2.672781440177735e-08  -2.956940997299622e-10   7.217441739714736e-08  -3.029256779820186e-08  -1.075320243033731e-10
2014 01 04 09 56661.375	 -4.215490591356339e-08  -2.974185915106202e-08  -3.169178931741533e-10   1.011161687887332e-07  -2.054919910231886e-08  -8.291997055644402e-11
2014 01 04 12 56661.500	 -3.652602159661721e-08  -3.003631641906170e-08  -3.132731112721351e-10   1.260270693425951e-07  -2.835461784843899e-08  -1.249760049501930e-10
