Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_2010.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2010, 00:00 UTC until 31.12.2010, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2010 01 01 00 55197.0	 -3.806674162467284e-08   6.482373323640071e-08  -2.164427108269895e-10   1.088561640806148e-07   1.591298697874764e-07  -5.072285123230068e-12
2010 01 01 03 55197.125	 -2.945192707703567e-08   6.384279991083309e-08  -2.242886242984582e-10   1.383332674244157e-07   1.062254340445101e-07   6.762793846188001e-11
2010 01 01 06 55197.250	 -2.772145205930005e-08   5.753299632343420e-08  -1.956256304619560e-10   1.159238266014792e-07   5.103110855874818e-08   6.346175257819608e-11
2010 01 01 09 55197.375	 -3.572580774956202e-08   5.305271342490709e-08  -1.141433371061130e-10   8.260487734151168e-08  -8.527250335328870e-09  -1.352873768349788e-11
2010 01 01 12 55197.500	 -4.811873287526833e-08   5.020521530995515e-08  -7.381038734860093e-11   2.137653557661704e-08  -2.790679034506751e-08  -5.080146490699603e-11
2010 01 01 15 55197.625	 -5.374115547139446e-08   4.762729752325072e-08  -1.215756672748282e-10  -4.111741721377868e-08  -1.845496161411391e-08  -3.856908887113099e-11
2010 01 01 18 55197.750	 -5.419431431963183e-08   4.953843653548211e-08  -1.839317495285250e-10  -9.899309268090772e-08  -8.319715050800096e-09   8.723136192351026e-12
2010 01 01 21 55197.875	 -6.517894521701150e-08   4.292100691210308e-08  -1.957499380735926e-10  -1.706657283328642e-07   8.887529532816737e-09   5.126173261410802e-11
2010 01 02 00 55198.0	 -8.970106844277784e-08   2.537256062633884e-08  -2.083130182321391e-10  -1.918910238689277e-07   1.259686845872300e-08   4.598040995082809e-11
2010 01 02 03 55198.125	 -1.003553633072235e-07   7.424398599093688e-09  -2.519172605276997e-10  -1.921092997380387e-07  -7.668389286691054e-09   3.020534650217601e-11
