Effective Oceanic Angular Momentum Functions (OAM)

File name                    : ESMGFZ_OAM_v1.0_03h_2003.asc
File contents                : effective angular momentum functions from oceanic mass and motion terms
File units                   : dimensionless earth rotation excitation functions
Issue date                   : 2017-08-16
Version number               : v1.0
 
References                   : Dobslaw, H., R. Dill, A. Groetzsch, A. Brzezinski, and M. Thomas (2010), 
                               Seasonal polar motion excitation from numerical models of atmosphere, ocean, 
                               and continental hydrosphere, J. Geophys. Res., doi:10.1029/2009JB007127
 
Contact                      : Henryk Dobslaw, dobslaw@gfz-potsdam.de
Affiliation                  : Deutsches GeoForschungsZentrum GFZ
                               Dep. 1: Geodesy and Remote Sensing
                               Sec. 1.3: Earth System Modelling
                               Telegrafenberg
                               14473 Potsdam, Germany
 
Temporal domain              : 01.01.2003, 00:00 UTC until 31.12.2003, 21:00 UTC
Temporal resolution          : 3h 
Number of data records       : 2920
Subtracted mean values       : mean from 2003-01-01 to 2014-12-31
                               7.152098599129423e-17   1.847667664741510e-17   3.794620422326981e-20  -3.220254498203050e-08   8.226002041060833e-08   3.462197020095727e-09
 
Numerical model              : MPIOM (Max-Planck-Institute Ocean Model)
Horizontal domain            : global
Horizontal resolution        : 1.0 x 1.0 degree
 
Model forcing                : 3h ECMWF operational data
Correction                   : Oceanic pressure tides are subtracted, global mass (Greatbatch) correction applied
 
Data assimilated             : None

Notes : These AAMs are part of a set of consistently processed Earth rotation excitation 
        function (AAM, OAM, HAM). The ocean model MPIOM and the hydrological model LSDM were
        forced consistently with operational analysis data from the ECMWF.

-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
YYYY MM DD HH    MJD          OAM mass term                                                           OAM motion term
                              x-component             y-component             z-component             x-component             y-component             z-component

2003 01 01 00 52640.0	  2.627248815067381e-08   2.037363643583814e-08  -1.469177294664996e-10   7.159708856854848e-08   9.144748059382243e-09  -5.454067872777412e-11
2003 01 01 03 52640.125	 -3.374314461569180e-09   1.323891878630475e-08  -1.572937060760304e-10   3.105215094577262e-08  -5.669096045660524e-08  -5.264835107449201e-11
2003 01 01 06 52640.250	 -2.565455412219754e-08   6.872181018046791e-09  -1.440136870834813e-10   2.908279179821159e-09  -3.924151208274381e-08  -2.259247893733172e-12
2003 01 01 09 52640.375	 -2.796308793921308e-08   7.124739180539143e-09  -9.313100320281314e-11  -1.362371473045830e-08  -2.040735596392501e-08   3.893974347998808e-11
2003 01 01 12 52640.500	 -1.295445567018802e-08   4.771403529804797e-09  -7.256930173316792e-11  -2.813848006597391e-08  -5.296331807156340e-08   2.757233873397383e-11
2003 01 01 15 52640.625	  5.889985359179894e-09   2.895242895457410e-09  -9.238717927303006e-11  -3.987514289781408e-08  -5.666028223741903e-08   4.422790437287099e-11
2003 01 01 18 52640.750	  2.101232999035533e-08  -1.050637843064038e-08  -1.147721167370527e-10  -3.123555404414153e-08  -4.268389499028219e-08   9.310367047038084e-11
2003 01 01 21 52640.875	  2.766985126445294e-08  -2.438462932277718e-08  -1.190329303614293e-10   3.874406184086900e-08   1.608158976729594e-08   9.030045112429120e-11
2003 01 02 00 52641.0	  2.373202734909941e-08  -2.848736663908373e-08  -1.149225430789748e-10   7.756048877901444e-08   1.684313251609158e-08   1.181517487210524e-13
2003 01 02 03 52641.125	  8.642368653526178e-09  -3.180292063750452e-08  -1.072514928666235e-10   8.044642159131681e-08  -5.553912768537522e-08  -4.854180192573610e-11
